ID,Title,Description,Upvotes,Submission Date,Status,est_dev_time_days,complexity_score,num_teams_required,resource_cost_usd,infra_dependencies_count,tech_risk_score,design_effort_days,qa_effort_days,deployment_complexity,integration_needed,business_impact_score,user_demand_score,customer_satisfaction_impact,time_saved_per_user_minutes,num_users_impacted,market_differentiation_score,revenue_potential_usd,cost_savings_usd,scalability_potential_score,feature_adoption_likelihood,aligns_with_okrs,supports_key_initiative,compliance_or_regulatory_benefit,innovation_score,executive_priority_flag,strategic_timeline_alignment,mission_critical_flag,long_term_value_score
a1aba397-0795-41fc-b0dd-65f8aaf09af8,Smart Question System,Smart Question System aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,75,2024-05-07,Completed,44,3,2,52891,1,2,30,16,Low,True,3,9,5,33,47097,2,530651,361540,1,5,False,Automation,True,1,True,True,True,5
17463b52-5e1a-4093-9399-23bf118cefb9,Automated Particular Dashboard,Automated Particular Dashboard aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,19,2024-10-13,Completed,25,3,1,12075,5,2,26,7,High,True,6,8,5,54,13587,5,71246,201432,5,5,False,Sustainability,True,1,True,False,False,5
9742e8e2-cf64-4de5-a3b6-6733d5053a77,AI-Powered Collection Dashboard,AI-Powered Collection Dashboard aims at enhancing automation and intelligent decision-making in the AI domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,133,2025-02-12,On Hold,28,3,2,86614,3,4,26,43,High,False,8,7,5,24,47855,5,708549,230207,3,5,True,AI,False,3,False,True,False,2
6bc19242-0199-4ae0-8de5-8b8372512801,Cloud-Based True Dashboard,Cloud-Based True Dashboard aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,198,2024-05-08,Proposed,149,4,4,5754,4,5,16,21,Low,False,10,4,3,50,5790,3,507887,474502,1,4,False,None,True,3,False,True,False,1
c63e7cd8-71da-4082-9ae0-974e0f65a71d,Zero-Touch Number Assistant,Zero-Touch Number Assistant aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,2,2024-12-03,On Hold,38,3,3,139803,1,1,9,16,Low,False,6,6,5,46,30936,1,731847,151223,3,5,True,None,False,1,False,True,True,4
541a6025-e68d-4afa-8861-db27b50ecfb1,Automated Peace Bot,Automated Peace Bot aims at enhancing automation and intelligent decision-making in the AI domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,325,2024-06-24,Completed,131,4,4,192937,3,1,12,22,Medium,True,1,10,2,42,90693,4,636417,467956,1,1,True,Automation,False,4,True,False,False,1
b35f27ba-253a-41de-8a99-b6b2ed6ed87d,AI-Powered First Dashboard,AI-Powered First Dashboard aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,47,2024-09-26,Proposed,96,5,3,45378,1,2,6,43,Low,True,6,4,5,55,21925,2,679296,331674,4,1,False,Sustainability,True,2,False,False,True,4
70f72ec7-3f0e-4a7a-b0f9-9d31dc4c0fbc,Smart Concern Optimizer,Smart Concern Optimizer aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,210,2024-07-15,On Hold,92,3,1,141882,5,3,10,6,High,True,5,9,1,43,69815,4,537855,182518,5,5,False,Sustainability,True,2,False,False,True,1
745daf40-6459-4dca-acd7-95d1e6df972c,Self-Healing Peace Platform,Self-Healing Peace Platform aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,83,2024-07-24,In Progress,40,2,2,199247,0,3,26,14,Low,True,2,3,4,41,12296,1,245626,122821,5,2,False,AI,False,4,True,False,True,4
8b761eb2-d86b-4cce-a071-3348d47e9e5a,Smart Student Agent,Smart Student Agent aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,421,2024-11-17,Completed,171,1,1,90161,4,4,30,19,Medium,False,3,5,5,43,68368,5,209031,429457,4,4,True,None,True,1,False,False,True,5
103337c4-e216-48a9-8682-9923131ce631,AI-Powered Forward Bot,AI-Powered Forward Bot aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,408,2025-01-14,Proposed,82,1,4,84173,4,5,22,39,High,False,4,5,1,5,74698,5,583689,155745,5,1,True,Automation,True,1,False,True,False,5
8bb4d546-01b4-4105-b9b4-523e0579745f,Intelligent Major System,Intelligent Major System aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,97,2025-03-05,Completed,136,5,3,109436,2,1,24,23,Medium,False,5,1,2,5,6792,4,73296,258398,1,4,False,Sustainability,True,4,False,False,True,2
b2b6a47c-25f3-49e7-92d7-115a12e9dd0d,AI-Powered Music Assistant,AI-Powered Music Assistant aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,12,2024-06-30,On Hold,124,2,1,56242,4,1,23,18,Medium,False,1,1,1,19,93132,2,29008,24007,5,5,False,Sustainability,False,4,True,True,True,5
20251d3d-402b-4635-b41a-30d569edbd5b,Zero-Touch Blood Service,Zero-Touch Blood Service aims at enhancing automation and intelligent decision-making in the AI domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,284,2024-04-23,On Hold,145,1,4,176389,4,1,5,26,Low,True,9,4,1,30,31993,5,112519,333485,5,2,False,None,True,3,True,False,False,4
64557a5a-dc0e-4359-80cd-1e238f1d67df,Intelligent Alone Platform,Intelligent Alone Platform aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,396,2025-03-01,In Progress,178,2,3,178166,4,2,19,5,Medium,True,2,7,3,16,95170,4,898264,255671,2,5,False,Sustainability,True,2,True,True,False,3
a61e6fcb-0a53-447b-b7fb-d991a6f06d28,Predictive Walk System,Predictive Walk System aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,246,2024-09-13,Completed,37,2,3,80644,2,5,9,42,High,False,5,7,5,22,76755,2,117238,36124,4,5,True,None,False,2,False,True,True,5
c278be44-d952-4f84-8e24-835b8aef630d,Predictive Close Agent,Predictive Close Agent aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,292,2025-01-16,On Hold,101,4,3,181801,3,1,10,34,Medium,False,6,6,4,52,66227,1,138201,196229,2,1,False,AI,False,2,True,False,True,4
843a775c-4516-4b67-938e-d03fde3d8512,AI-Powered Education Assistant,AI-Powered Education Assistant aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,465,2025-02-15,In Progress,149,5,3,104220,2,4,9,18,Medium,True,10,7,3,60,20472,4,367231,394068,2,3,True,AI,False,4,False,False,True,4
2fcf3b2b-28bf-4275-ae44-a314f1479b01,Self-Healing Debate Analyzer,Self-Healing Debate Analyzer aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,178,2024-06-06,Completed,72,2,3,187969,0,3,26,19,Medium,False,4,2,3,39,58110,5,632583,270691,3,3,False,None,False,1,False,False,False,1
fd59960c-32a2-417d-8698-01b579e65c63,Predictive Ability Analyzer,Predictive Ability Analyzer aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,469,2025-01-07,In Progress,154,5,2,61845,5,1,24,19,Low,False,9,3,1,24,32612,2,738786,285840,4,5,True,Automation,True,3,True,False,True,3
9064bcef-2ee1-46f4-9c1b-bbbaa8a2f538,Predictive Attack Manager,Predictive Attack Manager aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,183,2025-01-21,Proposed,66,1,2,156461,3,4,23,25,Medium,True,8,6,5,10,37404,4,195615,433202,3,5,False,AI,False,5,False,True,False,3
53978115-c1d3-46c9-9335-0f80488973ac,Self-Healing Much Optimizer,Self-Healing Much Optimizer aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,175,2024-04-05,Proposed,38,4,3,114636,4,4,28,31,Medium,True,7,1,1,59,47607,2,353508,127809,4,5,False,AI,True,5,False,False,False,4
33fdf50b-c7b5-4ec7-9127-2d4c381090bf,Intelligent Nice Bot,Intelligent Nice Bot aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,138,2024-10-11,In Progress,141,4,3,34396,1,3,23,30,Medium,False,9,9,2,27,10377,3,113703,237278,4,3,False,Sustainability,False,5,True,False,True,4
46a3105f-10f7-47a6-a393-b55ee91a46e7,Predictive Set Bot,Predictive Set Bot aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,466,2024-07-22,Proposed,103,2,3,182837,0,4,30,42,Low,False,1,5,4,20,26132,1,673021,411807,3,3,True,None,False,2,False,False,True,3
19d0839a-2717-4124-b5f9-aeff3b4d47ef,Cloud-Based Weight Manager,Cloud-Based Weight Manager aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,500,2025-03-07,Proposed,114,5,4,45038,5,5,25,27,High,True,1,9,1,15,20345,3,464396,63274,2,1,False,Sustainability,False,3,True,False,True,1
c303b348-00be-49fd-87ae-95e866d00edf,Zero-Touch However System,Zero-Touch However System aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,452,2024-07-09,On Hold,50,1,3,182574,4,4,29,13,Medium,True,7,3,5,8,91423,4,565824,455619,5,1,False,AI,True,2,False,True,True,3
30fec0e3-e84d-45c8-b024-1711e82429a3,Automated While Bot,Automated While Bot aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,273,2025-03-28,On Hold,99,5,2,75818,3,1,23,18,Low,False,8,9,2,59,67961,1,711957,122737,2,3,True,Automation,True,5,True,True,True,2
2ba6e306-e636-457e-85ff-36473e44b926,Automated Network Optimizer,Automated Network Optimizer aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,302,2024-08-21,On Hold,120,5,2,25958,3,4,30,38,Medium,False,8,5,4,60,2992,5,996355,149775,5,5,False,None,False,5,False,True,True,1
e3ead82c-8927-4f05-b01a-828515ab21ea,Intelligent Central Platform,Intelligent Central Platform aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,190,2024-07-29,Proposed,108,1,4,20969,5,1,5,45,Medium,False,10,4,5,38,14677,1,432343,223605,2,3,False,Sustainability,False,2,True,True,False,5
af4604e3-244a-4a03-a06c-18de8cbcb823,Smart Visit System,Smart Visit System aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,495,2025-01-15,Proposed,64,5,4,158788,1,5,10,5,Medium,True,9,10,5,21,12264,2,877281,185368,4,1,False,None,False,2,True,True,False,4
d8a37ca3-1ad4-47e6-a8bf-a9df528e8a1a,Cloud-Based Public Agent,Cloud-Based Public Agent aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,126,2025-02-01,On Hold,37,3,2,23596,4,3,5,8,High,True,7,7,5,44,89602,3,619706,155349,1,5,True,Sustainability,True,3,False,True,True,4
25d2e104-8d75-4f67-a2bf-5de87b07f93c,Intelligent State Optimizer,Intelligent State Optimizer aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,232,2024-04-30,Proposed,101,2,1,183370,3,3,26,37,Medium,True,2,7,4,60,56555,4,324382,355992,2,2,False,Sustainability,True,4,True,True,True,1
67ceb6fa-0668-471a-9ae4-28f8c2acba3d,Zero-Touch Eight Agent,Zero-Touch Eight Agent aims at enhancing automation and intelligent decision-making in the AI domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,314,2024-08-18,On Hold,52,4,1,106089,5,1,9,12,High,True,4,10,1,55,78840,5,238442,206068,4,5,False,None,False,5,True,False,False,1
78a9cead-6020-4e23-9096-6ef70a4dcbf3,Intelligent Suddenly System,Intelligent Suddenly System aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,466,2024-04-06,Completed,148,4,3,65678,5,4,20,9,Low,False,2,8,3,21,77957,3,909784,105018,5,1,False,AI,True,3,False,False,False,5
fe81425a-5873-4bcf-82af-95fb56f4bc0e,AI-Powered Senior Manager,AI-Powered Senior Manager aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,6,2024-05-06,Completed,126,1,3,193648,5,2,14,30,Low,False,10,8,3,7,96867,1,962438,406575,2,3,False,Automation,False,2,False,False,False,5
3111c65e-41b9-4818-8968-b6cfd9413f0c,Smart They Assistant,Smart They Assistant aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,409,2024-08-08,On Hold,81,4,3,31002,2,5,7,38,Low,True,10,2,1,15,31059,2,736267,203003,1,3,False,AI,True,4,True,False,False,2
4405c1ad-c406-43fb-842a-15a684c95c97,Zero-Touch Sometimes Assistant,Zero-Touch Sometimes Assistant aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,39,2024-06-18,Proposed,147,3,3,184561,4,3,5,35,Medium,True,5,5,3,8,53817,5,591920,60504,5,4,False,Automation,True,5,False,True,True,4
7885c5a9-89b4-48aa-bd18-1b62b710bc5e,Zero-Touch Owner Service,Zero-Touch Owner Service aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,185,2024-06-02,In Progress,133,3,3,182183,2,5,19,30,Low,True,4,7,2,26,12549,1,99922,269960,2,4,False,Automation,True,1,True,True,False,4
e4be83be-f006-4411-9a2d-dd9b22bce800,Predictive Suggest Service,Predictive Suggest Service aims at enhancing automation and intelligent decision-making in the AI domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,80,2024-05-23,Proposed,84,1,3,112856,3,1,24,35,Medium,True,9,1,3,58,54868,3,670675,413454,5,3,True,AI,False,3,True,False,True,5
eb9b65bb-ad46-4a93-9c00-6c16193e3c55,Cloud-Based Control Analyzer,Cloud-Based Control Analyzer aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,222,2024-12-09,Proposed,31,5,1,110412,0,4,6,17,Low,False,7,9,3,11,40093,5,762456,314291,5,1,False,AI,False,5,False,True,False,2
745099b2-a71e-4e40-87fe-3cb55e046e36,Cloud-Based Trip Assistant,Cloud-Based Trip Assistant aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,116,2025-03-03,Completed,17,4,3,92734,3,2,29,32,Low,False,8,10,5,53,58541,2,199284,344650,2,3,False,None,False,5,True,False,False,4
5f3ea444-05e8-4a3e-ae80-b500de2e7cf6,Self-Healing Story Optimizer,Self-Healing Story Optimizer aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,190,2024-10-30,On Hold,63,1,2,142112,0,4,7,45,High,True,8,3,2,57,72147,2,647779,37859,4,4,True,Automation,False,4,False,True,True,4
eca8b270-4ff7-402d-81e7-123e69084de9,Cloud-Based Often Optimizer,Cloud-Based Often Optimizer aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,247,2024-12-16,In Progress,71,4,2,48725,5,1,21,9,High,False,10,8,5,46,4657,1,845996,176575,2,2,True,AI,False,1,True,False,False,2
a6c1370f-d081-45a4-a8fc-8f83b2e68ae2,Zero-Touch Never System,Zero-Touch Never System aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,142,2024-06-02,Proposed,37,1,1,158429,0,5,27,21,Low,False,1,7,4,48,16632,4,791813,372489,3,5,False,AI,True,4,True,True,False,3
c0678b42-ff89-4d7e-918b-4f05a54e0673,Automated Edge Agent,Automated Edge Agent aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,38,2024-09-07,Completed,55,3,3,137944,1,2,10,13,High,False,7,5,3,36,13947,5,719719,339272,5,4,True,AI,True,3,False,False,True,4
2f0db22f-3b45-4e0b-9468-55cad8967eb4,Intelligent Impact Analyzer,Intelligent Impact Analyzer aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,163,2024-12-14,Completed,97,3,4,79195,5,5,12,7,Low,True,1,1,2,26,16578,4,778108,391534,3,1,True,Automation,False,2,True,True,False,5
cab6da7e-931c-4059-a96c-6378b96bf44f,Cloud-Based Stop Agent,Cloud-Based Stop Agent aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,204,2024-07-05,In Progress,148,3,3,132537,5,2,30,23,High,False,8,6,4,40,14488,4,281974,15443,5,1,True,None,False,1,False,False,False,1
afb40004-f9ba-4c35-8b51-17206ae373bf,Cloud-Based Model Optimizer,Cloud-Based Model Optimizer aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,57,2024-06-27,Proposed,81,4,1,96852,5,2,12,34,Medium,True,8,2,5,13,45937,1,126207,425361,4,1,True,None,True,4,True,False,True,4
0d3495ca-b05c-48b9-adcf-7dd8c935cc0a,Predictive Defense Assistant,Predictive Defense Assistant aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,343,2024-11-24,Completed,116,1,3,165227,3,4,6,37,Medium,False,4,2,1,7,84397,4,441755,148671,2,3,False,Sustainability,True,5,False,True,False,3
d375959a-bff3-4324-98f6-bd5ce442795e,AI-Powered Onto Service,AI-Powered Onto Service aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,195,2024-09-26,In Progress,68,1,1,112134,4,4,30,22,High,False,8,5,3,18,75405,5,319432,393946,3,5,True,Automation,True,4,False,False,True,1
2c5066a2-6eee-47ab-823c-47069e9210ab,AI-Powered Increase Platform,AI-Powered Increase Platform aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,231,2024-06-02,Completed,28,5,3,195856,0,5,28,13,Low,False,1,2,3,59,47109,5,871119,413018,4,5,False,Automation,True,4,False,True,False,1
6c3b3c57-0ccf-4ec8-8468-7470d28340cf,Zero-Touch Air Assistant,Zero-Touch Air Assistant aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,403,2025-04-04,In Progress,24,5,2,79637,2,3,21,36,High,True,1,3,3,12,36364,5,202569,466329,5,2,False,None,True,4,True,True,False,3
79fa52f1-ce6e-4c2b-8898-e1bb7ec32a50,Zero-Touch Model Manager,Zero-Touch Model Manager aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,269,2024-12-12,On Hold,57,2,3,137038,1,2,7,23,Low,False,2,4,1,9,66319,5,631979,101753,3,2,True,Sustainability,False,1,True,True,False,5
c89c2ce6-04af-4aff-86e7-f9edb1e69111,Smart Half Dashboard,Smart Half Dashboard aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,0,2024-11-10,In Progress,59,3,1,49168,0,4,22,19,Low,False,8,2,2,55,75806,2,161975,318878,3,1,True,Sustainability,True,2,False,False,False,2
d538646c-f36f-4f66-b1ed-6a9ffaf1ebb3,AI-Powered Around Assistant,AI-Powered Around Assistant aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,466,2025-03-31,Proposed,31,3,4,18022,1,4,25,36,Low,False,7,6,1,20,23397,5,708884,162853,5,2,True,AI,False,5,False,False,True,2
aeb0ab15-fbe7-4182-baf4-5599dec71eab,AI-Powered Heart Assistant,AI-Powered Heart Assistant aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,50,2024-09-03,In Progress,89,4,3,99658,0,4,8,20,Low,True,8,10,3,21,85917,5,536871,128663,5,2,True,AI,False,1,False,True,False,2
dd9d17b8-dabd-4f19-83ed-769ad73f4b2e,Cloud-Based Present Service,Cloud-Based Present Service aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,360,2024-11-09,Completed,67,4,2,177448,5,5,17,19,High,False,2,8,3,54,4034,4,440873,303706,1,4,True,AI,False,1,True,False,False,4
10f92766-6a79-45a5-879b-73853a3d584a,Cloud-Based Some Analyzer,Cloud-Based Some Analyzer aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,461,2024-05-10,Completed,158,5,1,108063,0,4,10,7,Low,True,7,5,5,51,72274,1,831158,143477,5,2,False,AI,False,4,True,True,True,4
b44509ed-a3b9-48d5-85b8-684449082f67,Intelligent Road Assistant,Intelligent Road Assistant aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,245,2024-11-03,Completed,24,4,1,153813,4,3,14,5,Medium,True,2,7,2,56,97926,5,454345,386559,2,3,True,None,False,2,False,False,False,3
13aed09e-9e89-4404-9fea-d3785e099962,Intelligent Billion Platform,Intelligent Billion Platform aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,432,2024-04-15,Proposed,76,3,2,93338,5,2,20,13,Medium,False,7,8,3,29,37332,5,6420,385422,5,4,False,None,False,3,False,False,True,3
8aceadec-5daf-4760-8e62-e8d13ffd9f1a,Predictive Think Agent,Predictive Think Agent aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,293,2024-06-05,In Progress,73,5,4,18450,1,4,26,13,High,True,6,7,4,42,18258,5,618575,127987,1,5,False,Automation,False,4,True,True,True,3
f4381a99-c4c7-4262-a007-855c7d6e8994,Smart Join Dashboard,Smart Join Dashboard aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,44,2025-01-19,In Progress,60,1,4,190624,2,5,26,20,High,True,9,7,5,18,78725,4,967666,20132,2,4,False,AI,False,3,False,False,False,5
648e1e58-bebc-4f6c-bcdc-cac3924f7a58,Cloud-Based Energy Service,Cloud-Based Energy Service aims at enhancing automation and intelligent decision-making in the AI domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,358,2024-11-08,On Hold,96,2,1,23456,1,2,30,44,High,True,10,6,1,22,56743,2,811410,324468,5,1,True,Sustainability,False,3,False,True,False,3
7acdddaf-69e7-4514-9bda-3bb5b8b35172,Self-Healing Now Assistant,Self-Healing Now Assistant aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,7,2024-09-29,In Progress,36,5,2,60488,4,4,22,33,Medium,False,9,4,1,58,72486,1,533288,287356,1,3,False,Sustainability,True,4,False,False,True,3
b4eccb18-90b5-4127-992d-c76677ea8f38,AI-Powered Memory System,AI-Powered Memory System aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,397,2024-07-15,On Hold,79,3,1,155990,1,5,27,22,Low,True,4,7,2,55,52650,1,972606,243702,2,2,False,Automation,False,3,True,False,True,3
437c85e7-8ee3-4cb8-90f0-8392bca4702c,Smart Among Service,Smart Among Service aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,472,2024-09-23,Completed,98,4,2,113646,2,1,26,13,Low,False,9,9,5,60,94829,1,932167,444543,1,2,False,Sustainability,False,4,False,True,False,2
3aaf3ecd-0a05-464f-ad4f-3735542102b4,AI-Powered Your Dashboard,AI-Powered Your Dashboard aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,281,2024-10-29,Completed,58,3,3,150123,3,2,11,34,Low,True,4,8,1,34,38686,3,283983,330482,1,5,False,None,True,4,False,True,True,1
89f9c517-eb70-4745-ac8e-2f783e932009,Smart Heavy Dashboard,Smart Heavy Dashboard aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,204,2024-04-04,In Progress,98,1,3,103369,1,1,17,33,Low,False,10,10,4,45,45408,2,721028,216719,3,3,True,None,True,4,False,False,True,4
11e5fad6-1e8f-4e1a-ac43-d5cd99a9a3fb,Intelligent After Manager,Intelligent After Manager aims at reducing manual workload through smart automation in the Automation domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,315,2024-11-17,On Hold,143,3,3,177116,2,3,5,22,Medium,False,5,2,5,49,55615,4,189329,256572,1,4,True,Automation,False,4,True,True,True,2
2aaa2504-5f3c-4c0d-bd7d-2616a81f0639,Cloud-Based Medical Dashboard,Cloud-Based Medical Dashboard aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,52,2024-07-20,Completed,102,4,3,161861,1,4,6,32,High,False,3,9,4,40,40455,5,406681,72369,5,1,False,AI,False,4,False,False,True,3
5cdd4793-f5ba-40ca-b4e6-bb7a419e6948,Automated Beat Optimizer,Automated Beat Optimizer aims at improving compliance and threat detection in the Security domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,267,2025-03-03,In Progress,179,3,1,170721,2,3,10,31,Low,False,9,4,3,17,81183,2,961997,317224,1,2,False,Automation,False,5,True,False,True,5
031394af-a128-487d-b07d-ccccfe601c00,Self-Healing Too System,Self-Healing Too System aims at optimizing infrastructure and cloud costs in the Cloud domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,264,2024-10-26,On Hold,65,1,3,63196,4,5,25,24,Low,False,10,10,2,41,53225,5,46936,32028,1,5,False,None,False,4,True,True,False,3
b7f4b6d3-45e2-4880-98c8-6c0f4769db80,Zero-Touch Style System,Zero-Touch Style System aims at streamlining CI/CD and deployment processes in the DevOps domain. It helps teams improve efficiency and reduce errors by introducing intelligent automation or insightful analytics.,439,2025-02-12,On Hold,64,2,2,147154,2,5,14,28,High,False,9,9,4,55,21342,1,872064,397702,1,2,True,None,True,3,False,True,False,5
