ID,Title,Cost_Score,ROI_Score,SA_Score
d13d7e0a-c8fa-4752-8cda-cbd5461e2470,Zero-Touch Theory Bot,0.482646776,0.438684155,0.531871097
7e66b5a3-45f9-46e8-b3e5-785294824a98,Self-Healing Entire Dashboard,0.272473971,0.537857701,0.409703584
ea723a5a-03c6-4169-9686-c2e44e5d7737,Zero-Touch Beat Analyzer,0.472839797,0.409457882,0.587512072
71290f08-bdc0-43ae-a972-90ba3f12377c,Self-Healing After Dashboard,0.527057088,0.54461231,0.583604098
84e0560b-2273-4aaa-b387-145d7ee6efcb,AI-Powered Notice Service,0.629708484,0.580082517,0.50340847
e7b330bd-9317-47a1-99bd-48f1c8d30b89,Intelligent Hard Bot,0.508823958,0.545936786,0.223579085
0fe3b717-0d3b-4d00-b718-60d7ef048a7f,Cloud-Based Rate Agent,0.558083712,0.672637985,0.504528025
9d9064e0-bf04-4142-bb2a-a49814632828,Predictive Statement Agent,0.363794165,0.613237189,0.151459158
b1289922-71ed-44a4-b1ba-8961c83d7f38,Intelligent Amount Bot,0.351741187,0.622461587,0.378212792
a5121dab-f455-4e42-babb-75b77bf836f2,Zero-Touch Allow Platform,0.495853629,0.464265565,0.631120892
c3cc02e3-f207-486a-a1f3-8a76629e104b,Intelligent Decision Optimizer,0.294395906,0.491311773,0.510327711
c5a5e9fe-6648-4c3a-b786-83fb953835a9,Cloud-Based Again Analyzer,0.601518523,0.508682724,0.228721169
37c3e160-61fa-40dc-887f-37e759105093,Zero-Touch Claim Dashboard,0.61969014,0.681076468,0.289300748
7be3d297-7b90-4f91-822c-e3f0cdad75d5,AI-Powered Card Platform,0.279656015,0.666153425,0.249565415
e6108fe1-b506-45da-b18f-cfb4ae95b952,Cloud-Based Relationship Bot,0.564591759,0.404382808,0.694073017
c3f87e2a-8fe7-4732-be40-c7bdd5917ec9,AI-Powered Organization Service,0.524922907,0.356208471,0.558818704
89964414-14bb-48ef-8b13-d1f8545bef30,Smart Make Analyzer,0.267833116,0.37033528,0.364893886
04ec052f-bf7a-4c4c-b252-9d0a3311a3be,Intelligent Establish Platform,0.667505403,0.589038184,0.46253385
496ff351-37a1-4473-b911-12a98133a1e5,Zero-Touch Home Service,0.525445985,0.597282013,0.254742954
4983b921-4ddb-4ac4-981e-eac159fe7930,Predictive Police Manager,0.442329776,0.481887171,0.639940153
74983d24-0847-4467-9e32-5c03903f0f75,Predictive Small Manager,0.742674077,0.592523207,0.519429195
c7545216-a178-42b5-bd9e-b5df9aa2aa53,Predictive Building Manager,0.402454776,0.565632221,0.403782159
6ec2f76d-c0d4-49c4-aa17-ab42de8de270,Intelligent Tell Assistant,0.541461722,0.323138057,0.458853678
e31a8016-5923-4f2b-b12a-3553f8834418,AI-Powered Foreign Bot,0.328227476,0.55526484,0.446466316
efc2eb8f-4b23-4490-9eda-c74aff39ff91,Zero-Touch Particular Manager,0.287694241,0.500037831,0.240205059
8796ef7b-70c5-484f-9282-3b8fca3639e9,Self-Healing Woman System,0.492270033,0.62963665,0.442206793
762a89b0-cc0c-4339-a5e6-59853c181c61,Zero-Touch Parent Agent,0.456891138,0.319901223,0.451912974
6cf86675-a71c-4237-b0ae-f6e54158fe7d,Automated Whatever Platform,0.285558797,0.399826835,0.654027916
0cb89396-608c-494b-8407-ffb4ea9e95f9,Cloud-Based Industry Agent,0.607221353,0.465422229,0.59689002
a65458be-29f5-46ec-bf87-a85f8cb81a4d,Predictive Senior Assistant,0.591132057,0.375084251,0.61725239
53650448-356c-4a01-a71e-f04e50a91e40,Cloud-Based Bag Assistant,0.429303451,0.577558083,0.372795593
04b2f127-e002-48e5-97c0-1bdc16f5d296,Cloud-Based Rock Bot,0.566855391,0.432615899,0.539714151
92613485-9786-435e-9452-dc05e2aafbd5,Intelligent Product Service,0.367917621,0.308634777,0.600128858
b50dfbf6-8372-415b-a5f7-7cdabb7e15f9,Zero-Touch Blue Platform,0.462884931,0.539215334,0.36841728
f445340c-4926-4572-bcf1-dd3817ab3027,Self-Healing Spring Dashboard,0.620628333,0.540032435,0.602347622
82bdc276-97dc-482f-a455-21f05498f9f5,Smart To Dashboard,0.823337989,0.580664405,0.300495225
91253e45-abac-4685-aaa1-8aa835c4f15a,Predictive Plan Agent,0.239482076,0.462542364,0.378536577
157d15b6-1025-4d2c-94e2-97d6fbe62a68,Cloud-Based Camera Optimizer,0.58855298,0.439702677,0.493266149
c4611920-6ba5-4cfc-a10a-3a60061d3716,Cloud-Based Others Service,0.413688022,0.65418039,0.386977513
0826af88-6d1e-4d21-b16b-3ca9f9622371,Predictive Analysis Assistant,0.452077253,0.415080093,0.612592181
3e657007-6fc8-4cb3-8e2d-ae7b38c4db7a,Cloud-Based No Optimizer,0.477037671,0.641855199,0.28681923
638b0671-4057-4108-9251-e8c7fef96646,Predictive Recently Manager,0.683835907,0.539140111,0.590423527
8dd68d9e-1e12-494a-9b4f-57a277f9c950,Zero-Touch Authority Manager,0.578586758,0.470810703,0.480271876
018938ed-0732-4a68-aa6a-9233297c6393,Automated Raise Dashboard,0.489743877,0.429827355,0.504150859
6aa2d6af-b5d9-4e3d-9e86-a0d36c51c855,AI-Powered Actually Optimizer,0.48604852,0.466414294,0.436884267
9dda9976-4949-4d24-a1ee-c2059d9cad7b,AI-Powered Kitchen Manager,0.402776722,0.561802244,0.649183296
d4d5353b-81e2-4d99-8b34-aa32cf9e70f7,Smart Might System,0.504311763,0.501681194,0.416711735
322a7e89-b661-4fd8-a633-f8624b7e758f,Automated Lead Optimizer,0.581461205,0.62694261,0.486518063
d1e2f1b3-fc6b-4802-982d-2ed4f810f43c,Zero-Touch Prove Agent,0.501151874,0.449341706,0.484702314
3c89d3a7-baad-4e30-927e-7a7473313f20,Automated Them Assistant,0.604606532,0.590549758,0.516151534
6d49ed97-d207-4c4a-af41-9169d3a15b1c,Zero-Touch Second Analyzer,0.57411798,0.489436084,0.420627904
87d5c4c0-446b-421b-8652-ac96ac59c997,Self-Healing Learn Manager,0.540347169,0.5581361,0.397046019
f9b0c4cc-2f0d-4a4c-b556-fa1e609f38e5,Intelligent Similar System,0.573574056,0.405102116,0.606388589
5920b8d5-de6c-4bc7-b836-e1446c1da2c5,AI-Powered Rather Dashboard,0.659986062,0.558493473,0.305499096
f028f735-4cb2-4341-8ada-8ba1463ede50,Intelligent Power Dashboard,0.626434721,0.499115452,0.434004353
a13b98b7-bb56-4ea5-9e02-89b6bc34e2ee,Predictive Wide Assistant,0.764950205,0.537149818,0.420868819
73d1f42a-4084-4275-9190-03882a3d898b,AI-Powered Stage Service,0.53788435,0.5045642,0.49672627
ff086760-694b-4fbe-8942-9c697f0e26ec,Automated Make System,0.50186332,0.759802436,0.312021582
a39e9f47-3c02-44ca-bd9e-7cbb1536f3dd,Automated That Agent,0.49534682,0.504241631,0.702957756
ab98f1dc-279d-43fb-8cc9-9bc1b228e38d,Automated Person Platform,0.558593518,0.448437281,0.64674218
574a6b14-6f07-408f-96f4-e8f9dc89302b,Smart Future Agent,0.561261346,0.276965411,0.530310255
0ed5c2f1-13c3-4825-98ba-64844ab5c536,AI-Powered Else Bot,0.415001407,0.280250091,0.28741728
1c78a33e-556e-4b19-a71c-af7d31f96ed7,AI-Powered Worry Service,0.375926723,0.545702224,0.193667699
0006a937-c5c6-4736-87b1-5872d455a817,Predictive Family Agent,0.527915587,0.614214869,0.402065571
288ccf9b-e35e-46eb-8600-1247287e14d4,Zero-Touch Little Platform,0.520705552,0.662191998,0.407545212
93099cf6-af49-4518-a6c8-0a4fe42a47b7,Intelligent Social Service,0.425538131,0.579207149,0.394082625
b1a096af-c13b-44a6-a917-677eae8638b7,Cloud-Based Over Agent,0.4817576,0.479455885,0.555020196
131a7f4d-761f-41b0-9cf2-7a973929f4a2,Self-Healing Relate System,0.594459452,0.36460779,0.716478014
bd2a460f-682a-4129-9238-33a736088e2e,Self-Healing Great Optimizer,0.513109517,0.419797978,0.374295955
6aef59d7-1d64-4279-975c-81f0a0ad2ea8,Self-Healing Miss Bot,0.660716092,0.411074153,0.376772903
9cd51437-ee97-41f3-85ce-ab8f6e057baa,Smart Garden Platform,0.677839161,0.534414032,0.577841924
2e889779-5975-455a-b717-f0a984141ee3,Cloud-Based Method Bot,0.607869767,0.630116183,0.556342134
750cbeb6-17cb-4cce-beb6-5dc8ce3525ed,Self-Healing Hear Dashboard,0.576786143,0.467035736,0.541494718
5b3ee5bd-7268-4cf6-ad8d-fa68883e13d2,Self-Healing Evening Assistant,0.457956368,0.53246339,0.377532612
5d7a221d-9c6d-44d5-b6bf-72f544962a9a,Self-Healing Far Dashboard,0.398929421,0.472040618,0.388222696
cabaaee0-76e0-402e-92f0-96e246cd3893,AI-Powered Pick Service,0.536239121,0.460166806,0.584182936
847a330e-b3f5-4073-9ef7-cabc378a657f,Predictive Up Analyzer,0.657697693,0.745950321,0.618341203
07008952-3ebe-4c7d-a546-86b03b869576,Smart Only Service,0.436484657,0.569953249,0.577262293
a9421ef8-7612-4366-8727-5f6464e63d93,Cloud-Based Nation Dashboard,0.374324492,0.346765034,0.522155783
1eca9da4-d956-4311-80e3-7d38bc2df400,AI-Powered Bed Platform,0.569740909,0.724796045,0.402745751
64401e01-e170-43a8-af19-f98ead7ba067,Zero-Touch Service System,0.484654894,0.455752676,0.475519262
5f719637-7642-4cc1-a7d3-80f7d3f98c15,Automated Middle Optimizer,0.585326788,0.544048831,0.531463377
c53c61d5-4313-44cb-bf04-63b3799b1ee3,Smart Son Bot,0.514483027,0.575958921,0.354334603
9ce12106-4dbc-47ef-827b-a9009d94162a,AI-Powered Rock Bot,0.539333468,0.426699316,0.583644557
ac89379a-0f97-4db8-b1a6-50dc95dafc08,Self-Healing Race Optimizer,0.633012431,0.571565351,0.374939244
aaeb4655-ec2c-423e-b090-90bbf0744a38,Self-Healing Military System,0.548602611,0.525752223,0.294650227
056978fb-6433-4289-93df-b7cd71b9ac23,Predictive Structure Service,0.345785991,0.355123391,0.373010617
92d15b24-5615-4119-ba3e-179572d215a0,AI-Powered Better System,0.520561874,0.407745465,0.372201971
f489b2b3-f38c-4d3e-8645-c0799a72d8b0,Automated Do Platform,0.397015185,0.673747857,0.539535289
6c596961-b581-4262-8b7e-93c40a16fa71,Smart Role Manager,0.420909568,0.370399126,0.40939986
4069780e-b3e6-4e62-ad75-3604c20401b3,Predictive Follow Manager,0.49014071,0.422618809,0.443039252
5caa85d9-f6af-4f0c-ae70-bc4835cefb48,Smart Party Assistant,0.595568856,0.713524516,0.500206853
a6a92ce8-0967-4ae4-9396-f5db0f5b5573,Self-Healing Material Agent,0.404041481,0.412945215,0.548248911
d4c26780-c646-4889-ba18-66803d424346,Automated Nice Service,0.694971098,0.609565685,0.322223721
ac15f875-29eb-446a-8f7a-087866df5ebe,Intelligent Large Bot,0.452808276,0.344286317,0.602767209
8e9f0f85-699f-44d4-8132-994dde7a2996,Zero-Touch Oil Assistant,0.42854322,0.516966652,0.519824734
ee45ee4d-5f0a-4d39-bbcd-f4b7a128ccfa,Predictive He Manager,0.676407013,0.315716394,0.386217722
de1b0dde-22be-4ab0-85d0-6438a3dc8e73,Zero-Touch Long Manager,0.477909727,0.47588458,0.655986497
56714ab6-6116-4bbe-950f-a453f6042730,Zero-Touch Follow Dashboard,0.618772815,0.532079979,0.166604887
33605ae6-b3bf-408c-9231-fadaff7936f1,Smart During System,0.326510493,0.535353271,0.399336126
445c4caa-348f-4594-89ef-5357b8b2d9e5,Cloud-Based Set Service,0.539230343,0.49905143,0.710920403
47ed74e4-d114-4be8-aaae-c7c161346715,Cloud-Based Four Platform,0.33068022,0.603159939,0.447875604
edd0d8ae-39ec-4e1a-b9e5-7e3f90de9d33,Automated Situation Assistant,0.541196446,0.575586818,0.678830712
716ca367-e1f3-4f69-b677-e2215b9712e7,Self-Healing Sound Assistant,0.56460484,0.360434092,0.675287301
8cd6c0ab-8cd3-4dcd-afbc-525bbc28cbd7,Smart Crime Analyzer,0.423704115,0.413539542,0.347164401
d743591e-3fbd-409e-b16c-a38f3a5ee262,Cloud-Based Direction Assistant,0.599086411,0.383351292,0.414509754
38d22681-d1b7-4354-907c-056ff8fde7c6,Intelligent Member Dashboard,0.379319391,0.493372892,0.183268324
b87082d2-4e3a-4011-8e5f-e29ef5848569,Zero-Touch Shake Manager,0.46412144,0.386250863,0.521831998
6a2c25fe-e2a6-4c59-ac72-564468afe1d7,Cloud-Based Soon Analyzer,0.378028524,0.555831374,0.591442204
5d24b6e4-fdff-4753-8c3b-bd03297511e4,AI-Powered Picture Assistant,0.378998334,0.595100421,0.397238482
d30438e4-c8b7-490d-b673-dc10d9b7083e,Smart Black Bot,0.399983639,0.460006255,0.619996909
d1843642-5810-472d-b48f-91cc2e67e6e4,Predictive Daughter Assistant,0.528162038,0.318642604,0.547979073
3943853f-259e-4d27-a0f4-fdd6d4d7c2a1,Automated Dream Bot,0.611791107,0.348375875,0.379074956
d9f89b84-b70d-4d94-94ca-4d2de385c4dd,Zero-Touch Country Manager,0.642819542,0.555721169,0.397121981
9a84ad1c-275e-4fad-bbac-ae9689c76f50,Self-Healing Address Analyzer,0.480458782,0.623265512,0.405740029
86c42cf7-3146-4306-bfec-04a18b63e4fd,Self-Healing None Manager,0.324536259,0.307831249,0.515125612
12eb0bc8-cb02-4c4e-ab35-1d537a98c125,Zero-Touch Eye Dashboard,0.56787712,0.555317664,0.498724599
7388f48f-b93e-410c-88fe-9c26c222c71d,Predictive Arm Analyzer,0.687484248,0.408159365,0.437066717
590a4040-e643-4e67-ab88-3f6ea6c1f44e,Cloud-Based Final Optimizer,0.434725988,0.359875153,0.401644825
e07e8de3-a7f0-4514-8bea-90fff9063380,Zero-Touch Yet Bot,0.496488169,0.478172478,0.253523965
70799b0c-615c-4dae-8efc-87b074b12fe6,Automated Pull System,0.58741912,0.214368509,0.513465669
e73bbf77-1e5f-467e-bd2e-c18cfa9f1159,Zero-Touch Soldier Assistant,0.650784169,0.537829935,0.338293263
4517368b-5994-4493-9788-c67763a3a8d4,AI-Powered Board Optimizer,0.346798324,0.537762494,0.4644145
c68a9b0e-9b4a-4f05-a1a8-d14ce2fc7803,Self-Healing Actually Analyzer,0.483038449,0.636430318,0.457330117
ffd541e6-26cf-46d4-8b92-547f88b949ae,Zero-Touch Feel Dashboard,0.360737886,0.477137173,0.540095288
02ed4011-68f6-401a-b2bb-043ef8a66480,AI-Powered Measure System,0.572866562,0.391469221,0.390739717
d082d725-380c-41d4-a7a3-8903d6d5f599,Cloud-Based Grow Service,0.415556484,0.700494108,0.478217291
1b76dfbb-e6ac-4fab-9fa9-c97b2cd20d18,Zero-Touch Approach Service,0.654596945,0.419487049,0.46381761
4c7f3ce8-08c9-4d83-974f-88412adbac2d,Automated Yeah Bot,0.336253301,0.327652896,0.628275392
5b619647-5bfc-4605-bfa2-dee218d046db,Intelligent Mean Assistant,0.441191504,0.426138728,0.480360761
e1af9153-d7df-43b8-98a1-d03d86dc1ab7,Automated Term Dashboard,0.32610519,0.617381078,0.365578427
e331b422-cd10-4a16-9ee6-d44808401d09,Zero-Touch Institution Assistant,0.402330282,0.454102954,0.668691383
8eb729ce-2e30-464f-bcd0-d573e0ccaa51,Automated Back Agent,0.552229139,0.519001544,0.291791357
dc2aacf7-548b-43e2-b993-f888ace7ec91,AI-Powered Professional Service,0.239391802,0.385771365,0.272295599
1757a2d7-84e3-4a23-a1df-bcbd3d0ed2dc,Automated Argue System,0.398542226,0.490184402,0.521369662
791edffe-7d90-4541-878d-570e60883368,Predictive Church Service,0.600177333,0.684010994,0.556053804
a98f0fbf-c154-4bea-82f4-ee081d7919e3,Cloud-Based Order Platform,0.57890168,0.573505789,0.526534946
7e595970-281c-48d9-8068-d19b45eb532e,Predictive Bed Service,0.648163396,0.502903599,0.403752891
9dc2502b-949b-433f-96d2-7ab04a9f92c5,Self-Healing By Bot,0.436602114,0.573410718,0.403982662
8a2d40cc-f8d1-41b3-9912-3686d3ed3e7a,AI-Powered South Platform,0.385973459,0.437063901,0.640421839
393446b8-e749-4077-9931-d87665574d47,AI-Powered Police Analyzer,0.529026458,0.468370902,0.398322917
b97bd409-9e81-4686-a792-a89085ee4e6c,AI-Powered Street Optimizer,0.429848323,0.550568108,0.686553475
1ea9a955-c93e-495e-a15f-57365dda38ba,Self-Healing Draw Manager,0.429698531,0.542147874,0.409622303
618284ce-e18e-44a4-85a3-8aed28c440a7,AI-Powered Necessary Assistant,0.627056565,0.558237544,0.361214423
f67ee976-b181-4b1d-92b1-88cfa5c50440,Smart Little Dashboard,0.600618336,0.573771621,0.392461582
3764fb11-ebc2-49b8-a958-992b294cc783,AI-Powered Level Assistant,0.407994384,0.651694874,0.419723273
24be9970-3b78-44a6-bbcc-0751dfc8ae42,Self-Healing Trade Assistant,0.370507779,0.471817085,0.452456253
26ed42a3-a692-4f24-b125-3b34f303960d,Smart Laugh Assistant,0.500765623,0.648078516,0.537893399
cdb187c7-1a13-4699-9107-de9e888ca584,AI-Powered Outside Agent,0.490537634,0.444583986,0.271370937
be168a48-fd08-4039-9f78-5045e8287d33,Intelligent As System,0.667660541,0.603003131,0.367728311
1b2e411f-d0e8-48ed-a0fb-66828e717dfe,AI-Powered Sister Assistant,0.720940849,0.599156335,0.339465996
4700609d-a6a2-4a72-b3f3-9823154ee19a,Smart Yourself Platform,0.772911369,0.383484931,0.60296856
983eea2a-63e7-4edf-a3a8-73beb55a306f,Self-Healing Despite Assistant,0.605305351,0.509032754,0.394880018
c5f20aab-85fc-42ce-8dd6-06565adb0c2a,Cloud-Based Development Dashboard,0.378186803,0.380226812,0.5410812
502d6c39-4adb-41b0-a77f-2d407a12649f,Cloud-Based Recent Agent,0.407671239,0.322679119,0.500270511
44c30a0d-4a37-458f-9e1d-21e7bd0afede,Zero-Touch Close Service,0.565762363,0.496473967,0.359478696
f7435733-1a7c-403f-8b1e-984964662a42,Intelligent Consumer Bot,0.496327468,0.509035216,0.561172689
954c7d2a-7d71-4146-b2f5-6fd993420640,AI-Powered Bad Agent,0.28367738,0.528067231,0.509507119
f8c2eeb9-d32f-4354-9ed7-8348b85aa846,Smart Able Service,0.526434832,0.557298597,0.376772903
88429af9-2ef0-40f8-a3d9-01772f8e0d0a,Automated Little Assistant,0.326557285,0.506069245,0.325009812
06a33b0a-e6de-455f-9baf-0d56067ea682,Zero-Touch Phone Analyzer,0.411900388,0.54256754,0.300518424
2323c1ae-4764-49e1-81ec-dfc46e2aafad,Automated Film System,0.647449065,0.523466681,0.457818062
cbe1a631-72c8-4bf4-a200-4dbb4c2d84c1,Automated Each Manager,0.483232627,0.563310123,0.671275989
a7396122-5792-4099-bd58-2887f61762b5,Cloud-Based Seat Optimizer,0.491590613,0.621345478,0.519066431
963b1558-705c-4a83-adfe-1b8c5cc10f8a,Intelligent Scientist Assistant,0.54448363,0.625341455,0.505323319
d3bc19c4-319d-4e79-bc10-d59bfa9e7bf7,Intelligent Long Assistant,0.689803307,0.411784984,0.138575838
c2816c3b-fbf1-49ee-8d0c-c59adfad3bf5,AI-Powered Right Service,0.456605483,0.526589916,0.615114158
9176725a-67a5-4932-8539-844fddc5b262,Self-Healing Window Agent,0.603611394,0.586192004,0.561918069
08d57c5a-830c-4a87-bcd7-5f375b64966f,Smart Store Dashboard,0.489057684,0.383173317,0.78427476
c5b30ce2-1398-4a8c-9818-201694c3dc22,Predictive Process Assistant,0.531158693,0.627217907,0.428887887
fd3083ff-d7e7-4803-b6ba-2a3a303c49a7,Automated Recently Platform,0.50502014,0.510234132,0.557168795
eaf77a80-f937-492f-8c89-05b670dd9bbc,Cloud-Based World Agent,0.475133473,0.438965579,0.516671523
1ee1d0e1-9688-48cd-a6ba-1cba4a2364c5,Self-Healing Large Agent,0.544207919,0.686291096,0.631811475
c6dad752-b744-40c4-84df-a5f4ced90f91,Predictive Off Assistant,0.334279295,0.498659933,0.33926522
13e75c28-8873-4e09-a613-a1fc7d5b1eb4,Cloud-Based Raise System,0.467047603,0.504595547,0.400542859
80189fa5-d3c0-4d88-8879-3b7444bbde5a,AI-Powered When Optimizer,0.433287931,0.321138657,0.440526839
b1c261e8-d6fb-4471-97a3-36083cef40ef,Self-Healing The Agent,0.603096194,0.461383404,0.605713729
1b61d5c7-0bc8-4334-a050-99e85c17e883,Cloud-Based Away Analyzer,0.353869639,0.53981479,0.447051414
bd3194a1-921d-4327-a9d9-50253ef8ca28,Smart Company Analyzer,0.422104792,0.470257083,0.269928246
bf76d6c4-1e59-4272-ab8a-5e055e46bad4,Intelligent Food Manager,0.565420818,0.460435084,0.576227525
ec5931fc-1f58-4947-9c3c-58641d3f3943,Predictive Smile Dashboard,0.605764764,0.402246311,0.702255636
6a29da00-c62c-4e3b-aa6f-13dc62ea4944,Automated Outside Dashboard,0.538788645,0.609386148,0.24176366
482fc51b-8ebc-4c2f-8405-3960c36f4c85,Self-Healing Fight Dashboard,0.54954721,0.402618458,0.522609841
f286bafa-bfa6-4320-a384-e388c467268a,Smart Capital Manager,0.407712747,0.353253346,0.297173893
5a9b7f4d-35a5-4220-abc6-ec387cfe644d,Smart Risk System,0.583277751,0.579853547,0.307178001
71bcb3c9-baf1-4b6e-8fa6-f947233d7c4e,Predictive Scene Analyzer,0.217453619,0.555005458,0.181163973
9fcc1de6-d327-419c-bd3d-976068934006,Smart Yes Assistant,0.32680988,0.582496106,0.378351196
3d83f3ad-4779-4706-8aeb-b5d378e73407,Zero-Touch Month Platform,0.4957064,0.847466713,0.39982001
d8a0bab8-f6ab-4ca7-bf60-5968d34ac02a,Intelligent Minute Optimizer,0.4655751,0.425213041,0.619596543
2666d3d5-9175-41cb-89c5-5d3ec696056e,Automated Be Analyzer,0.560484215,0.53178301,0.50940436
3fccd301-0fa7-4a1a-8e07-b8c12796b4cf,AI-Powered Among System,0.547277314,0.518788433,0.391558959
6ae77ad4-2dc1-425d-a227-37dfc0412060,Predictive Lay Platform,0.534112335,0.349365246,0.601866595
3c3399fb-0447-4c77-92c0-0ce52d29115e,Predictive Future Analyzer,0.535689777,0.202665463,0.583547915
49e616c1-b6d7-46b5-97d4-166f67a3bd25,Automated Enough Manager,0.685350078,0.456021838,0.607850462
367b447f-c3b5-4ffe-8945-b1238231be90,Self-Healing Benefit Bot,0.498812088,0.657749821,0.449913085
a3f94fbc-3eba-49e9-8874-5b622cea1ae2,Cloud-Based Represent Agent,0.400823617,0.485515948,0.589183348
2dbb85e8-e4f7-4336-90bb-d9f18e832c28,Zero-Touch Traditional Assistant,0.647148295,0.434284126,0.434048873
8ba6a883-4d4c-462c-89f5-53902657e99d,Intelligent People Agent,0.585951963,0.557025765,0.330482573
84bdbd90-6acb-424d-b65a-d27bbb6114f8,Automated Southern Assistant,0.386400105,0.582747568,0.42517109
84b54fd0-8fca-47e4-bc18-8af00f2ae59f,Self-Healing Term Platform,0.537192205,0.51223214,0.708619848
a0088e86-9683-473a-a7a3-06d8c083217f,Smart Part Analyzer,0.455537426,0.504294203,0.396215569
8b752776-58ed-4096-b06a-cfcb390a0aca,Zero-Touch Source System,0.350740655,0.480160721,0.484581832
a646476c-d048-4a8d-b234-99661d2eab2d,Intelligent Continue Assistant,0.364167081,0.460820793,0.588934701
c6a76d84-2e7d-4796-882d-8488648d51ab,Cloud-Based Natural Assistant,0.51223488,0.518466967,0.611033117
c847ffc8-5809-432a-ba50-6409f96181c8,Self-Healing Letter Dashboard,0.56485645,0.510876525,0.23894253
4a334694-5011-41b5-91bb-68003213798f,Automated Fall Optimizer,0.525453535,0.319610338,0.473922597
631f433c-0fa9-4f6d-b2f7-f5e6f01593d5,Automated Pay Analyzer,0.601362781,0.599113147,0.442208802
7b1ea798-3254-4566-9b36-a7ef7cba0750,Zero-Touch Prove Platform,0.450411088,0.314058292,0.316566776
e733a59b-2861-4962-b9b4-1d88b33a7f6b,AI-Powered Million System,0.48074698,0.443973111,0.552605548
f87abfdd-b690-4cbe-ba99-b3d2760ebc42,Predictive Many Agent,0.609097408,0.583706459,0.372390528
4bce5902-f6a7-4200-b11b-d49af9b92bf4,Self-Healing Issue Manager,0.312851844,0.55375971,0.560701089
b0011997-b564-4446-a0a2-9c2eb97b5e30,Intelligent Full Platform,0.438552433,0.520574994,0.473382529
d5e915ab-7166-4b06-873d-d4e9f5a702b5,Cloud-Based Book Service,0.537266604,0.58139881,0.670057
048d9acc-5a46-43ba-810d-335e466af610,AI-Powered College Service,0.460445509,0.753704861,0.559105026
feb85fe5-773f-4a48-b257-c110d00c974f,Smart Its Assistant,0.422659119,0.515718587,0.246589331
c1f24ae5-ebfd-448f-b675-37aa5e294cfe,Cloud-Based Mission Analyzer,0.541336538,0.440128207,0.505605213
1dbb11ce-70ea-4d1d-8575-845aed24d5bb,Zero-Touch Recognize Analyzer,0.538638833,0.585851032,0.497348368
3971fca8-149d-410f-8dd8-223590bb429b,Self-Healing Teach Platform,0.664451315,0.463730125,0.566042517
128c2533-5bfb-4b1a-a562-0a64a3b47d14,Intelligent Oil Platform,0.309183655,0.462544803,0.385258916
1873b6d4-f963-4d65-a48e-cf1973b8cf1b,AI-Powered Look Dashboard,0.542600398,0.657850439,0.370934165
853998ee-0d88-40e1-b7f6-2e3bc450e263,Automated Forward Bot,0.676853322,0.469857792,0.633357387
4500f4de-f000-4df4-8b9e-3a0dfa291a72,Zero-Touch Game System,0.232746084,0.586172171,0.660170378
f16fbc0e-e677-45ec-846a-873f8530e1fa,Automated Spring Analyzer,0.563884837,0.350555995,0.569659305
2fdde5ab-c282-42d8-bfc9-b0bb7c1080bb,Zero-Touch My Platform,0.469887474,0.45528495,0.435813196
a3673acb-031d-4f75-8917-fbf0a34d1a5e,Zero-Touch Ability Analyzer,0.367294208,0.603261564,0.527820805
05d873e5-17a3-47ac-82dd-fafae9811643,Cloud-Based True Bot,0.503767113,0.583582055,0.589366272
bd155c57-d216-4929-ba56-9b29960a2ec9,Self-Healing Maintain Manager,0.314439515,0.553334318,0.386217722
2fc3ac21-14d5-4810-b7b8-eee8754bbcdc,AI-Powered Arm Platform,0.680010355,0.556577719,0.169762906
75cbf040-0d80-4088-b428-1c122580efec,Predictive National System,0.593904854,0.576900547,0.344953905
e0d67908-ec28-481a-b18b-319eaf35e04f,Zero-Touch Prevent Agent,0.43165547,0.432059009,0.392558734
dd35282b-b98d-47ec-8429-69f3004e9dd2,Cloud-Based Moment Assistant,0.59902235,0.617782116,0.401281692
f0921f73-6082-44f0-acfa-2bb01b62cfde,Cloud-Based Letter Agent,0.429146409,0.635403841,0.500324915
7780a228-62c6-466c-89e0-8c4cae64eda0,Zero-Touch Approach Optimizer,0.538935989,0.54530946,0.447900812
ec11a35e-6f04-4ba4-b855-1ffecf3f94f9,Cloud-Based Example Analyzer,0.399516143,0.485776725,0.232721678
5767d017-32dc-4bed-9767-82d714ba9f46,Zero-Touch Catch Agent,0.347933261,0.580548827,0.346027122
9b64607b-d3ad-4911-8114-2238050fe48f,Automated Field Bot,0.385836489,0.569275914,0.229584182
f11e4678-184c-47d8-9493-95540730b1fe,Intelligent Up Dashboard,0.408284913,0.606246387,0.690431022
6bab1be6-eb0b-4006-8156-bac077cdc4b8,Smart Memory Dashboard,0.73055352,0.435863145,0.411371156
d8bbc5b6-521b-4f91-a8af-e70408f1007d,Cloud-Based Air Dashboard,0.576381165,0.500773024,0.645679128
ba2fe886-f30c-4379-8b6c-f5241725b962,Self-Healing Politics System,0.806087838,0.637681917,0.556038872
6593f671-c9a4-40e8-bc99-2741a513850d,Predictive Education Platform,0.467433567,0.556596193,0.551495687
8c2d6d30-2fa9-4cab-a6ee-799e1070142d,Cloud-Based Cold Dashboard,0.604707454,0.412124365,0.439344741
8aa0ff43-d27e-4ad3-ae6d-c2e84052eee2,Self-Healing Ok Platform,0.374830214,0.503715488,0.688930933
