ID,Upvotes,Submission Date,Status,est_dev_time_days,complexity_score,num_teams_required,resource_cost_usd,infra_dependencies_count,tech_risk_score,design_effort_days,qa_effort_days,deployment_complexity,integration_needed,business_impact_score,user_demand_score,customer_satisfaction_impact,time_saved_per_user_minutes,num_users_impacted,market_differentiation_score,revenue_potential_usd,cost_savings_usd,scalability_potential_score,feature_adoption_likelihood,aligns_with_okrs,supports_key_initiative,compliance_or_regulatory_benefit,innovation_score,executive_priority_flag,strategic_timeline_alignment,mission_critical_flag,long_term_value_score,Title,Description,Cost_Score,ROI_Score,SA_Score
9dda9976-4949-4d24-a1ee-c2059d9cad7b,241,2025-02-17,In Progress,77,1,4,99510,2,5,15,11,Low,False,7,7,4,9,53353,1,742944,350030,5,3,True,,False,5,False,True,True,4,AI-Powered Kitchen Manager,AI-Powered Kitchen Manager is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4027767215436734,0.5618022440120093,0.6491832955853994
d4d5353b-81e2-4d99-8b34-aa32cf9e70f7,186,2024-05-14,On Hold,173,3,2,94332,2,5,6,12,High,True,3,5,1,43,75727,5,364348,123246,5,3,True,Automation,False,3,True,False,False,5,Smart Might System,Smart Might System is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5043117631827254,0.5016811937270673,0.416711735040652
322a7e89-b661-4fd8-a633-f8624b7e758f,335,2024-08-22,Proposed,125,5,4,28445,5,1,25,28,High,False,9,2,1,19,71241,2,994400,348240,5,5,True,Sustainability,True,2,True,False,True,3,Automated Lead Optimizer,Automated Lead Optimizer is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.5814612052956418,0.6269426096264565,0.4865180626141839
d1e2f1b3-fc6b-4802-982d-2ed4f810f43c,44,2025-03-16,Proposed,91,3,4,6905,3,4,24,29,Medium,True,2,4,3,45,53275,5,432696,163771,3,1,True,Sustainability,True,4,False,True,False,4,Zero-Touch Prove Agent,Zero-Touch Prove Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5011518735927442,0.4493417064382375,0.4847023140465492
3c89d3a7-baad-4e30-927e-7a7473313f20,154,2024-09-29,On Hold,144,4,1,125455,5,1,9,45,Medium,True,9,1,2,33,56301,1,787642,497592,5,1,True,Automation,True,4,False,False,True,5,Automated Them Assistant,Automated Them Assistant is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6046065317991551,0.59054975807698,0.5161515344399973
6d49ed97-d207-4c4a-af41-9169d3a15b1c,416,2024-06-02,In Progress,59,1,3,157729,4,2,21,40,Medium,True,4,6,1,15,96512,4,715555,84205,4,2,False,Automation,False,5,False,True,True,2,Zero-Touch Second Analyzer,Zero-Touch Second Analyzer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5741179799557121,0.4894360835292023,0.420627903798961
87d5c4c0-446b-421b-8652-ac96ac59c997,133,2024-06-11,On Hold,135,2,1,46422,5,4,12,44,Low,True,5,8,4,43,94714,4,108415,304701,2,1,False,Automation,False,1,True,False,False,5,Self-Healing Learn Manager,Self-Healing Learn Manager is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5403471694003559,0.5581360996653352,0.3970460194206815
f9b0c4cc-2f0d-4a4c-b556-fa1e609f38e5,362,2024-10-23,On Hold,163,3,2,175136,5,1,12,19,Medium,False,7,8,3,55,25621,2,139033,66215,2,3,True,Sustainability,True,5,False,True,True,2,Intelligent Similar System,Intelligent Similar System is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5735740563888279,0.4051021164181204,0.6063885894356194
5920b8d5-de6c-4bc7-b836-e1446c1da2c5,124,2024-07-17,In Progress,127,4,1,193601,3,1,25,37,Low,False,7,8,1,40,93358,3,605894,80476,3,3,False,AI,False,4,True,True,False,1,AI-Powered Rather Dashboard,AI-Powered Rather Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6599860622086302,0.5584934729395148,0.3054990961107331
f028f735-4cb2-4341-8ada-8ba1463ede50,58,2025-02-11,Proposed,117,5,3,19203,2,4,26,42,High,True,1,10,2,36,22655,3,344602,430397,3,4,True,AI,True,2,True,False,True,1,Intelligent Power Dashboard,Intelligent Power Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6264347213320117,0.4991154522141213,0.434004352907597
a13b98b7-bb56-4ea5-9e02-89b6bc34e2ee,94,2024-10-30,On Hold,129,4,1,153344,3,5,30,44,Low,True,6,6,2,36,82357,4,495578,34524,5,4,False,AI,False,3,True,True,False,3,Predictive Wide Assistant,Predictive Wide Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.7649502054058379,0.5371498184259427,0.4208688189098812
73d1f42a-4084-4275-9190-03882a3d898b,112,2024-10-08,In Progress,61,5,1,199296,3,2,16,27,Medium,False,5,10,3,11,61588,1,915971,173530,2,3,True,Sustainability,False,2,True,False,True,5,AI-Powered Stage Service,AI-Powered Stage Service is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5378843501381904,0.5045642001394314,0.4967262702394954
ff086760-694b-4fbe-8942-9c697f0e26ec,94,2024-09-20,Completed,58,4,4,114405,3,1,20,24,Low,True,4,7,2,58,98167,5,486539,456704,4,5,False,Sustainability,False,3,False,True,False,2,Automated Make System,Automated Make System is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5018633198934161,0.7598024355325586,0.3120215818586095
a39e9f47-3c02-44ca-bd9e-7cbb1536f3dd,290,2025-01-12,Completed,168,3,3,93915,4,5,8,7,Low,False,4,5,3,50,54481,3,153125,456969,2,1,False,Sustainability,True,5,True,True,False,5,Automated That Agent,Automated That Agent is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4953468201230949,0.5042416308700239,0.7029577563235977
ab98f1dc-279d-43fb-8cc9-9bc1b228e38d,422,2024-07-17,In Progress,35,1,4,144117,1,4,24,42,Low,True,5,9,1,14,6086,5,605413,432902,1,2,True,Automation,False,5,True,True,True,2,Automated Person Platform,Automated Person Platform is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5585935183382137,0.4484372810734787,0.6467421804096034
574a6b14-6f07-408f-96f4-e8f9dc89302b,131,2025-02-28,In Progress,107,1,3,5156,2,5,30,40,High,True,1,1,2,23,62831,1,276786,183155,2,1,True,AI,True,3,False,True,True,4,Smart Future Agent,Smart Future Agent is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5612613464475994,0.2769654110547014,0.5303102545230646
0ed5c2f1-13c3-4825-98ba-64844ab5c536,232,2025-02-20,Proposed,84,3,2,69410,4,5,15,5,Medium,True,3,3,2,28,40309,1,382740,65989,2,2,False,Automation,False,4,False,True,False,2,AI-Powered Else Bot,AI-Powered Else Bot is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4150014068434882,0.2802500909562113,0.2874172799877958
1c78a33e-556e-4b19-a71c-af7d31f96ed7,366,2024-05-07,In Progress,172,1,1,7440,0,2,30,14,Medium,False,3,7,4,59,32425,3,919999,108208,4,1,False,Automation,True,1,True,False,False,1,AI-Powered Worry Service,AI-Powered Worry Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3759267226786588,0.5457022239531316,0.1936676985130866
0006a937-c5c6-4736-87b1-5872d455a817,403,2025-03-12,Proposed,53,3,4,121876,0,2,27,40,Medium,False,9,8,2,6,91131,4,488984,385534,4,3,False,Sustainability,True,5,False,False,False,3,Predictive Family Agent,Predictive Family Agent is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5279155869273633,0.6142148688416522,0.4020655711528801
288ccf9b-e35e-46eb-8600-1247287e14d4,127,2024-07-07,On Hold,80,3,2,169965,2,2,6,43,Medium,True,8,7,1,55,91231,5,297602,441762,2,2,True,Sustainability,True,2,False,False,False,5,Zero-Touch Little Platform,Zero-Touch Little Platform is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.5207055519351304,0.6621919984486005,0.4075452124996458
93099cf6-af49-4518-a6c8-0a4fe42a47b7,80,2024-10-01,In Progress,133,4,1,80448,0,5,10,22,Low,False,7,8,3,39,36359,5,497496,320175,3,3,True,Sustainability,False,1,True,False,False,4,Intelligent Social Service,Intelligent Social Service is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4255381307305458,0.579207148918834,0.3940826251893206
b1a096af-c13b-44a6-a917-677eae8638b7,174,2024-11-27,Proposed,117,5,2,64655,3,2,15,29,Low,False,7,10,3,5,57954,4,825464,149798,1,1,False,,False,4,True,False,True,3,Cloud-Based Over Agent,Cloud-Based Over Agent is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4817575997546613,0.4794558852075432,0.555020195850176
131a7f4d-761f-41b0-9cf2-7a973929f4a2,150,2024-08-29,Proposed,158,3,3,74679,5,2,20,26,Medium,True,4,1,1,39,38800,3,423798,95123,4,3,True,AI,True,5,False,True,True,3,Self-Healing Relate System,Self-Healing Relate System is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.5944594524191592,0.3646077904915187,0.7164780142503255
bd2a460f-682a-4129-9238-33a736088e2e,71,2024-04-15,Proposed,156,1,1,147226,2,5,15,18,Low,False,2,2,1,7,41128,5,587466,390237,5,1,False,AI,False,3,False,True,True,4,Self-Healing Great Optimizer,Self-Healing Great Optimizer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5131095173826128,0.4197979780216271,0.3742959552962797
6aef59d7-1d64-4279-975c-81f0a0ad2ea8,30,2025-02-28,On Hold,153,4,3,199468,0,5,21,20,Medium,False,4,5,2,23,9069,4,394855,398868,1,4,True,Sustainability,False,1,True,True,False,1,Self-Healing Miss Bot,Self-Healing Miss Bot is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.660716092062494,0.4110741534587283,0.3767729032919338
9cd51437-ee97-41f3-85ce-ab8f6e057baa,430,2024-06-13,In Progress,50,5,4,198864,5,5,21,24,Low,False,2,2,4,11,84679,5,351418,404460,4,4,True,Automation,True,1,True,True,False,3,Smart Garden Platform,Smart Garden Platform is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6778391606413054,0.5344140318157914,0.5778419239331647
2e889779-5975-455a-b717-f0a984141ee3,223,2024-06-25,On Hold,141,5,4,155782,1,2,11,30,High,False,9,7,3,18,81760,2,325494,496613,3,5,True,Automation,True,5,True,False,False,2,Cloud-Based Method Bot,Cloud-Based Method Bot is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.6078697666586663,0.6301161826016531,0.5563421341705638
750cbeb6-17cb-4cce-beb6-5dc8ce3525ed,461,2025-02-07,On Hold,115,5,3,99736,5,3,10,29,High,False,5,6,4,20,46193,3,205177,482803,1,2,True,,True,3,True,False,False,3,Self-Healing Hear Dashboard,Self-Healing Hear Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.576786143352765,0.4670357358937557,0.5414947182937582
5b3ee5bd-7268-4cf6-ad8d-fa68883e13d2,228,2024-08-14,Completed,71,2,4,100499,3,2,24,5,High,True,4,7,4,49,18497,3,636771,357155,3,1,True,Sustainability,True,4,False,False,True,1,Self-Healing Evening Assistant,Self-Healing Evening Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4579563680844528,0.5324633903636256,0.3775326121175302
5d7a221d-9c6d-44d5-b6bf-72f544962a9a,252,2025-03-11,On Hold,67,3,2,90899,5,1,5,35,Medium,False,5,7,3,7,89562,2,180388,244070,4,4,True,AI,False,5,False,False,True,3,Self-Healing Far Dashboard,Self-Healing Far Dashboard is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.3989294214295357,0.4720406179437158,0.3882226959694472
cabaaee0-76e0-402e-92f0-96e246cd3893,90,2025-01-01,Completed,19,2,3,162236,5,2,14,36,High,True,4,7,2,45,95753,4,94951,93458,3,1,True,,True,2,True,True,False,5,AI-Powered Pick Service,AI-Powered Pick Service is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5362391214875812,0.4601668060252852,0.5841829358845864
847a330e-b3f5-4073-9ef7-cabc378a657f,281,2024-07-20,On Hold,167,3,3,28118,4,3,28,41,Low,True,9,4,3,47,60625,5,991971,381119,3,5,False,Automation,False,5,True,False,True,5,Predictive Up Analyzer,Predictive Up Analyzer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6576976926513279,0.7459503208516473,0.6183412027931018
07008952-3ebe-4c7d-a546-86b03b869576,364,2024-04-07,In Progress,67,1,1,103176,1,2,18,37,High,True,5,9,3,26,96649,4,412472,240238,3,2,True,Automation,True,4,False,True,True,3,Smart Only Service,Smart Only Service is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.436484656710319,0.5699532492402284,0.5772622926977333
a9421ef8-7612-4366-8727-5f6464e63d93,126,2024-06-17,On Hold,13,1,3,137698,0,4,6,38,High,False,9,3,2,33,12023,5,34010,91462,4,3,False,Automation,True,5,True,False,False,4,Cloud-Based Nation Dashboard,Cloud-Based Nation Dashboard is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3743244917408813,0.3467650338910661,0.5221557830787704
1eca9da4-d956-4311-80e3-7d38bc2df400,31,2024-07-06,In Progress,75,3,4,152480,5,1,8,41,Low,True,3,10,4,52,83575,1,894295,454016,1,4,False,,False,5,False,True,False,4,AI-Powered Bed Platform,AI-Powered Bed Platform is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5697409089409992,0.7247960448945309,0.4027457508553306
64401e01-e170-43a8-af19-f98ead7ba067,45,2024-09-08,Completed,26,3,1,94835,0,5,27,45,Medium,False,10,10,2,5,30674,4,453665,228048,4,1,False,Automation,True,3,True,True,False,4,Zero-Touch Service System,Zero-Touch Service System is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4846548939016341,0.4557526758965982,0.4755192617643684
5f719637-7642-4cc1-a7d3-80f7d3f98c15,138,2024-11-05,Completed,100,1,3,174058,5,4,27,10,Low,False,5,10,4,55,2451,1,667242,261162,5,2,True,Automation,False,5,False,False,False,4,Automated Middle Optimizer,Automated Middle Optimizer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.585326787699123,0.5440488305212465,0.5314633765872719
c53c61d5-4313-44cb-bf04-63b3799b1ee3,73,2024-07-06,On Hold,165,1,3,38983,2,2,23,31,High,False,4,2,2,34,81720,5,395311,421750,5,2,False,Automation,False,2,True,False,False,3,Smart Son Bot,Smart Son Bot is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.514483026969353,0.5759589209820573,0.3543346025656089
9ce12106-4dbc-47ef-827b-a9009d94162a,397,2024-10-05,Proposed,179,4,3,8703,2,1,22,33,Medium,True,3,2,3,54,83689,2,220215,170685,1,2,True,Automation,True,3,False,True,True,5,AI-Powered Rock Bot,AI-Powered Rock Bot is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5393334684909445,0.4266993155075296,0.5836445565807682
ac89379a-0f97-4db8-b1a6-50dc95dafc08,234,2025-01-05,In Progress,158,2,4,115765,4,4,12,33,Medium,True,1,1,4,53,98259,3,188773,437646,1,5,False,AI,False,2,False,False,True,5,Self-Healing Race Optimizer,Self-Healing Race Optimizer is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6330124312820502,0.571565351031868,0.3749392442325117
aaeb4655-ec2c-423e-b090-90bbf0744a38,209,2024-09-25,Completed,61,3,1,199087,3,1,17,36,Medium,True,1,8,2,23,90872,4,600923,284337,1,3,True,,False,3,False,True,True,1,Self-Healing Military System,Self-Healing Military System is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5486026112126098,0.525752223211886,0.2946502271257979
056978fb-6433-4289-93df-b7cd71b9ac23,141,2024-04-10,Completed,40,4,3,25718,4,3,15,11,Medium,True,5,6,5,7,5561,5,785390,42566,1,2,True,Sustainability,True,2,False,False,True,2,Predictive Structure Service,Predictive Structure Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3457859906433195,0.3551233910288298,0.3730106172504578
92d15b24-5615-4119-ba3e-179572d215a0,76,2024-07-27,Completed,57,4,2,147204,3,4,5,40,High,False,4,5,1,7,51037,2,799179,225410,1,4,False,,False,5,False,False,False,5,AI-Powered Better System,AI-Powered Better System is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5205618737816146,0.4077454649843723,0.3722019713585847
f489b2b3-f38c-4d3e-8645-c0799a72d8b0,356,2024-09-08,In Progress,138,1,1,40932,1,3,25,13,Medium,True,4,9,5,30,62550,5,534348,497372,4,2,True,,False,4,True,True,False,2,Automated Do Platform,Automated Do Platform is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3970151848035803,0.6737478565513817,0.5395352885607428
6c596961-b581-4262-8b7e-93c40a16fa71,57,2024-07-07,On Hold,99,2,3,130155,0,1,12,32,Medium,False,7,2,5,34,24519,2,310844,161934,1,3,True,,False,3,False,True,True,2,Smart Role Manager,Smart Role Manager is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4209095677204071,0.3703991262772228,0.4093998602529585
4069780e-b3e6-4e62-ad75-3604c20401b3,311,2024-12-17,Proposed,165,2,4,63238,4,4,8,13,Medium,True,1,5,1,17,73461,2,211286,251994,5,5,False,Automation,False,4,True,False,False,4,Predictive Follow Manager,Predictive Follow Manager is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.490140709637163,0.4226188090601412,0.4430392517988516
5caa85d9-f6af-4f0c-ae70-bc4835cefb48,118,2024-08-25,In Progress,132,4,2,138894,4,2,12,27,High,True,7,6,4,52,97475,2,688700,412233,2,3,False,,False,3,True,True,False,4,Smart Party Assistant,Smart Party Assistant is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5955688556102124,0.7135245162371096,0.5002068529298894
a6a92ce8-0967-4ae4-9396-f5db0f5b5573,270,2024-11-04,On Hold,48,2,1,64931,2,4,16,36,High,False,9,2,4,37,76139,1,72166,115319,2,3,True,Sustainability,True,1,True,True,True,2,Self-Healing Material Agent,Self-Healing Material Agent is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4040414810042214,0.4129452150184639,0.5482489105439075
d4c26780-c646-4889-ba18-66803d424346,411,2024-08-15,In Progress,126,5,1,172762,5,5,26,13,Low,True,1,9,3,33,80150,5,463915,393827,4,2,True,Automation,False,3,False,True,False,1,Automated Nice Service,Automated Nice Service is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6949710980333825,0.6095656851271933,0.3222237207515769
ac15f875-29eb-446a-8f7a-087866df5ebe,16,2025-01-18,On Hold,69,2,1,179066,2,3,21,14,Low,False,5,2,5,28,60185,4,11338,32449,2,3,False,Sustainability,True,3,True,True,True,5,Intelligent Large Bot,Intelligent Large Bot is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4528082759111356,0.3442863165231721,0.6027672086853566
8e9f0f85-699f-44d4-8132-994dde7a2996,313,2024-08-10,Proposed,65,2,4,195951,0,4,10,5,High,False,5,4,2,58,77647,3,588856,35406,3,3,False,Sustainability,True,1,True,True,True,5,Zero-Touch Oil Assistant,Zero-Touch Oil Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4285432199312707,0.5169666524602162,0.5198247336631615
ee45ee4d-5f0a-4d39-bbcd-f4b7a128ccfa,206,2025-01-01,Proposed,179,5,3,88169,5,3,7,44,Low,True,6,6,4,29,19330,3,76477,50094,3,2,False,Automation,True,2,True,False,False,2,Predictive He Manager,Predictive He Manager is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.676407012994517,0.3157163943323815,0.3862177221233825
de1b0dde-22be-4ab0-85d0-6438a3dc8e73,92,2024-07-18,On Hold,134,1,2,79072,3,2,15,32,High,False,4,8,1,16,19617,4,499044,339543,4,5,False,Automation,True,5,True,False,True,5,Zero-Touch Long Manager,Zero-Touch Long Manager is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4779097272912962,0.4758845798463026,0.655986496561923
56714ab6-6116-4bbe-950f-a453f6042730,401,2024-07-10,On Hold,140,4,2,94556,5,4,22,27,Medium,False,1,6,3,14,67263,4,266755,498431,5,3,True,,False,3,False,False,False,1,Zero-Touch Follow Dashboard,Zero-Touch Follow Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6187728149310131,0.5320799794541141,0.1666048871179372
33605ae6-b3bf-408c-9231-fadaff7936f1,401,2024-05-20,In Progress,64,2,1,86737,1,4,7,16,High,True,1,9,2,40,99094,3,50133,426305,2,2,False,Sustainability,True,1,True,False,True,3,Smart During System,Smart During System is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.326510492812049,0.5353532707436467,0.3993361255891979
445c4caa-348f-4594-89ef-5357b8b2d9e5,268,2024-06-17,In Progress,143,1,4,120939,1,4,12,29,Medium,True,9,10,2,18,81859,2,419205,177162,3,1,False,AI,False,4,True,True,True,5,Cloud-Based Set Service,Cloud-Based Set Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5392303434537288,0.4990514300639059,0.7109204030312919
47ed74e4-d114-4be8-aaae-c7c161346715,437,2024-05-20,On Hold,26,5,4,32691,1,1,25,13,Medium,False,8,9,4,26,67862,2,886833,249677,3,1,True,Automation,False,2,True,True,False,5,Cloud-Based Four Platform,Cloud-Based Four Platform is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3306802200976358,0.6031599390640742,0.4478756042093854
edd0d8ae-39ec-4e1a-b9e5-7e3f90de9d33,106,2024-10-29,In Progress,123,1,4,71953,0,5,27,20,High,True,2,5,5,52,91681,5,441122,191939,2,2,True,AI,False,3,True,True,True,5,Automated Situation Assistant,Automated Situation Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5411964456803934,0.575586817680114,0.6788307120620449
716ca367-e1f3-4f69-b677-e2215b9712e7,494,2024-12-28,On Hold,172,1,1,38671,4,1,27,41,Medium,True,6,1,5,26,12653,1,95437,325099,2,5,False,AI,True,5,True,True,True,4,Self-Healing Sound Assistant,Self-Healing Sound Assistant is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5646048397668436,0.3604340924859338,0.6752873011840502
8cd6c0ab-8cd3-4dcd-afbc-525bbc28cbd7,414,2024-06-17,In Progress,39,2,3,153540,5,1,11,11,High,True,1,5,5,14,9573,4,343858,375312,5,2,False,,True,1,False,True,False,4,Smart Crime Analyzer,Smart Crime Analyzer is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4237041150642506,0.4135395420837354,0.3471644005238365
d743591e-3fbd-409e-b16c-a38f3a5ee262,37,2025-01-15,Completed,136,5,2,92921,2,4,18,32,High,False,4,6,3,39,4393,2,868818,87673,1,2,False,AI,False,4,True,False,False,1,Cloud-Based Direction Assistant,Cloud-Based Direction Assistant is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5990864113714353,0.383351292417505,0.4145097542910906
38d22681-d1b7-4354-907c-056ff8fde7c6,432,2024-07-20,Proposed,85,2,4,10159,5,4,8,24,Low,False,8,3,3,23,10984,1,769836,440252,2,4,False,,False,1,False,False,False,1,Intelligent Member Dashboard,Intelligent Member Dashboard is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3793193911947786,0.4933728919957908,0.1832683244700044
b87082d2-4e3a-4011-8e5f-e29ef5848569,216,2024-11-18,On Hold,98,3,3,33059,5,1,15,33,High,False,2,2,4,8,39207,1,609464,279147,5,2,True,,True,4,True,False,False,5,Zero-Touch Shake Manager,Zero-Touch Shake Manager is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4641214398739774,0.3862508629144619,0.5218319982828753
6a2c25fe-e2a6-4c59-ac72-564468afe1d7,114,2024-10-24,Completed,115,5,1,21850,1,4,10,26,Low,False,2,4,5,12,88652,1,937256,344601,3,2,True,AI,True,1,True,True,True,4,Cloud-Based Soon Analyzer,Cloud-Based Soon Analyzer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.378028523761018,0.5558313740911648,0.5914422036255856
5d24b6e4-fdff-4753-8c3b-bd03297511e4,141,2024-07-22,Proposed,52,5,1,159096,0,3,14,10,Medium,False,7,9,2,44,87461,1,982297,101275,3,1,False,AI,False,4,True,True,True,1,AI-Powered Picture Assistant,AI-Powered Picture Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3789983343992804,0.5951004211652416,0.3972384824108006
